blind_review_id,current_label,loop106_focus_bucket,loop106_focus_reasons,review_tags,content_evidence_fields,source_size_bytes,file_entropy,pe_parse_status,pe_number_of_sections,pe_section_names,pe_has_import_directory,pe_import_directory_size,pe_has_resource_directory,pe_resource_directory_size,pe_has_security_directory,pe_security_directory_size,overlay_size,overlay_entropy,overlay_after_security_size,overlay_after_security_entropy,duplicate_manifest_sha_group,manifest_duplicate_group_size,objective_issue_count,objective_issue_flags
blind-00603,0,benign_label_content_review,overlay_present|high_overlay_entropy|high_file_entropy|has_security_directory|benign_label_malware_like_static_shape,has_resource_directory|has_security_directory|overlay_present|high_file_entropy|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,18906032,7.993033,ok,6,.text|.rdata|.data|.gfids|.rsrc|.reloc,true,40,true,213816,true,14736,18451376,7.999759,0,,false,,0,
blind-00606,0,benign_label_content_review,overlay_present|high_overlay_entropy|high_file_entropy|has_security_directory|benign_label_malware_like_static_shape,has_resource_directory|has_security_directory|overlay_present|high_file_entropy|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,1828672,7.795244,ok,5,.text|.rdata|.data|.ndata|.rsrc,true,160,true,274008,true,13256,1519424,7.998462,0,,false,,0,
blind-00652,0,benign_label_content_review,overlay_present|high_overlay_entropy|high_file_entropy|has_security_directory|benign_label_malware_like_static_shape,has_resource_directory|has_security_directory|overlay_present|high_file_entropy|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,66398752,7.999929,ok,3,upx0|upx1|.rsrc,true,180,true,123332,true,13656,66207776,7.999997,0,,false,,0,
blind-00732,0,benign_label_content_review,overlay_present|high_overlay_entropy|high_file_entropy|has_security_directory|benign_label_malware_like_static_shape,has_resource_directory|has_security_directory|overlay_present|high_file_entropy|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,915128,7.980474,ok,5,.text|.rdata|.data|.ndata|.rsrc,true,180,true,17320,true,7928,866488,7.998283,0,,false,,0,
blind-00765,0,benign_label_content_review,overlay_present|high_overlay_entropy|high_file_entropy|has_security_directory|benign_label_malware_like_static_shape,has_resource_directory|has_security_directory|overlay_present|high_file_entropy|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,314048,7.926717,ok,5,.text|.rdata|.data|.ndata|.rsrc,true,180,true,3880,true,14712,276160,7.996752,0,,false,,0,
blind-00823,0,benign_label_content_review,overlay_present|high_overlay_entropy|high_file_entropy|has_security_directory|benign_label_malware_like_static_shape,has_resource_directory|has_security_directory|overlay_present|high_file_entropy|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,4287808,7.998659,ok,5,.text|.rdata|.data|.ndata|.rsrc,true,160,true,15792,true,19136,4235584,7.999942,0,,false,,0,
blind-00880,0,benign_label_content_review,overlay_present|high_overlay_entropy|high_file_entropy|has_security_directory|benign_label_malware_like_static_shape,has_resource_directory|has_security_directory|overlay_present|high_file_entropy|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,44731104,7.999960,ok,5,.text|.rdata|.data|.ndata|.rsrc,true,160,true,87040,true,14240,44609760,7.999995,0,,false,,0,
blind-01109,0,benign_label_content_review,overlay_present|high_overlay_entropy|high_file_entropy|has_security_directory|benign_label_malware_like_static_shape,has_resource_directory|has_security_directory|overlay_present|high_file_entropy|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,1870888,7.944300,ok,5,.text|.rdata|.data|.ndata|.rsrc,true,160,true,766496,true,12096,1069096,7.997724,0,,false,,0,
blind-01145,1,malicious_label_content_review,overlay_present|high_overlay_entropy|high_file_entropy|many_sections|has_security_directory,has_resource_directory|has_security_directory|overlay_present|high_file_entropy|high_overlay_entropy|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,2598928,7.938055,ok,8,.text|.rdata|.data|.pdata|.didat|_rdata|.rsrc|.reloc,true,60,true,83604,true,12048,2205200,7.999002,0,,false,,0,
blind-01185,0,benign_label_content_review,overlay_present|high_overlay_entropy|high_file_entropy|has_security_directory|benign_label_malware_like_static_shape,has_resource_directory|has_security_directory|overlay_present|high_file_entropy|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,209136,7.865654,ok,5,.text|.rdata|.data|.ndata|.rsrc,true,180,true,3880,true,11184,171248,7.996165,0,,false,,0,
blind-01313,0,benign_label_content_review,overlay_present|high_overlay_entropy|high_file_entropy|has_security_directory|benign_label_malware_like_static_shape,has_resource_directory|has_security_directory|overlay_present|high_file_entropy|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,411924,7.965338,ok,5,.text|.rdata|.data|.ndata|.rsrc,true,180,true,20512,true,11728,361236,7.999374,0,,false,,0,
blind-01379,0,benign_label_content_review,overlay_present|high_overlay_entropy|high_file_entropy|has_security_directory|benign_label_malware_like_static_shape,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,546712,7.127192,ok,7,.text|.rdata|.data|.wixburn|.tls|.rsrc|.reloc,true,300,true,36628,true,6032,139672,7.995829,0,,false,,0,
blind-01439,0,benign_label_content_review,overlay_present|high_overlay_entropy|high_file_entropy|has_security_directory|benign_label_malware_like_static_shape,has_resource_directory|has_security_directory|overlay_present|high_file_entropy|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,19532224,7.995991,ok,7,.text|.rdata|.data|.pdata|_rdata|.rsrc|.reloc,true,120,true,62500,true,9640,19199424,7.997921,0,,false,,0,
blind-01449,0,benign_label_content_review,overlay_present|high_overlay_entropy|high_file_entropy|has_security_directory|benign_label_malware_like_static_shape,has_resource_directory|has_security_directory|overlay_present|high_file_entropy|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,940864,7.977060,ok,6,.text|.rdata|.data|.ndata|.rsrc|.reloc,true,180,true,4976,true,6464,890688,7.999633,0,,false,,0,
blind-01517,0,benign_label_content_review,overlay_present|high_overlay_entropy|high_file_entropy|has_security_directory|benign_label_malware_like_static_shape,has_resource_directory|has_security_directory|overlay_present|high_file_entropy|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,1162272,7.980138,ok,5,.text|.rdata|.data|.ndata|.rsrc,true,160,true,17552,true,10624,1103904,7.999792,0,,false,,0,
blind-01646,0,benign_label_content_review,overlay_present|high_overlay_entropy|high_file_entropy|has_security_directory|benign_label_malware_like_static_shape,has_resource_directory|has_security_directory|overlay_present|high_file_entropy|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,848368,7.548148,ok,5,.text|.rdata|.data|.ndata|.rsrc,true,160,true,174448,true,10800,640496,7.998143,0,,false,,0,
blind-01692,0,benign_label_content_review,overlay_present|high_overlay_entropy|high_file_entropy|has_security_directory|benign_label_malware_like_static_shape,has_resource_directory|has_security_directory|overlay_present|high_file_entropy|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,267696,7.616493,ok,5,.text|.rdata|.data|.ndata|.rsrc,true,160,true,49128,true,12136,184752,7.997057,0,,false,,0,
blind-01851,1,malicious_label_content_review,overlay_present|high_overlay_entropy|high_file_entropy|has_security_directory|large_resource_directory,has_resource_directory|has_security_directory|overlay_present|high_file_entropy|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,64193417,7.999629,ok,5,.text|.rdata|.data|.ndata|.rsrc,true,160,true,23298707,true,10560,40851337,7.999994,0,,false,,0,
blind-00003,0,benign_label_content_review,overlay_present|high_overlay_entropy|post_security_overlay_present|high_post_security_overlay_entropy|benign_label_malware_like_static_shape,has_resource_directory|overlay_present|overlay_after_security_present|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,77520,6.341869,ok,4,.text|.rdata|.data|.rsrc,true,240,true,13724,false,0,11984,7.421695,11984,7.421695,false,,0,
blind-00487,0,benign_label_content_review,overlay_present|high_overlay_entropy|post_security_overlay_present|high_post_security_overlay_entropy|benign_label_malware_like_static_shape,has_resource_directory|overlay_present|overlay_after_security_present|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,466640,6.661911,ok,6,.text|.rdata|.data|.rsrc|.enigma1|.enigma2,true,5180,true,13724,false,0,11984,7.421695,11984,7.421695,false,,0,
